X,Y,ADJG,B_ERR,BOUGUER,COORD_ERR,DAY,DEPTH,DEPTH_ERR,DEPTH_TYPE,ELEV,ELEV_ERR,FA_ERR,FREEAIR,G_ERR,PROJ,STATUS,STN,STN_TYPE,TC,TC_ERR,TIME
-111.231934,52.49147,981064.271,0.33,-95.09,5,10-Sep-92,0,0,1,668.2,1,0.31,-20.29,0.05,1992111,1,14433,1,0,0,1618
-111.224735,52.492168,981060.606,0.33,-95.58,5,10-Sep-92,0,0,1,684.7,1,0.31,-18.93,0.05,1992111,1,14434,1,0,0,1621
-111.217399,52.492055,981057.6,0.33,-96.35,5,10-Sep-92,0,0,1,696,1,0.31,-18.44,0.05,1992111,1,14435,1,0,0,1624
-111.2105,52.490656,981055.656,0.33,-96.84,5,10-Sep-92,0,0,1,702.8,1,0.31,-18.16,0.05,1992111,1,14436,1,0,0,1627
-111.203271,52.491154,981055.181,0.33,-97.06,5,10-Sep-92,0,0,1,704.3,1,0.31,-18.22,0.05,1992111,1,14437,1,0,0,1630
-111.196043,52.491976,981051.782,0.33,-97.51,5,10-Sep-92,0,0,1,719.7,1,0.31,-16.94,0.05,1992111,1,14438,1,0,0,1634
-111.188723,52.492158,981048.258,0.33,-97.85,5,10-Sep-92,0,0,1,736,1,0.31,-15.45,0.05,1992111,1,14439,1,0,0,1637
-111.181359,52.492143,981046.704,0.33,-98.5,5,10-Sep-92,0,0,1,740.6,1,0.31,-15.59,0.05,1992111,1,14440,1,0,0,1641
-111.180503,52.488098,981045.356,0.33,-98.57,5,10-Sep-92,0,0,1,745.3,1,0.31,-15.13,0.05,1992111,1,14441,1,0,0,1646
-111.180499,52.483603,981046.486,0.33,-98.48,5,10-Sep-92,0,0,1,738,1,0.31,-15.86,0.05,1992111,1,14442,1,0,0,1649
-111.180511,52.479117,981045.495,0.33,-98.9,5,10-Sep-92,0,0,1,738.9,1,0.31,-16.18,0.05,1992111,1,14443,1,0,0,1651
-111.180508,52.474622,981045.577,0.33,-98.74,5,10-Sep-92,0,0,1,737.3,1,0.31,-16.2,0.05,1992111,1,14444,1,0,0,1654
-111.180504,52.470135,981042.218,0.33,-99.45,5,10-Sep-92,0,0,1,748.8,1,0.31,-15.62,0.05,1992111,1,14445,1,0,0,1657
-111.180516,52.46564,981043.456,0.33,-99.15,5,10-Sep-92,0,0,1,742,1,0.31,-16.08,0.05,1992111,1,14446,1,0,0,1700
-110.48247,52.290067,981063.9,1.11,-72.21,100,24-Jul-58,0,0,1,696.77,3,1.06,5.8,0.5,1958003,1,1301,1,0,0,1830
-110.447462,52.321734,981074.9,1.11,-69.13,100,24-Jul-58,0,0,1,670.56,3,1.06,5.94,0.5,1958003,1,1302,1,0,0,1844
-110.48413,52.375068,981080.1,1.11,-71.66,100,24-Jul-58,0,0,1,655.02,3,1.06,1.67,0.5,1958003,1,1303,1,0,0,1900
-110.772484,52.375066,981061.9,1.11,-82.91,100,20-Jul-58,0,0,1,690.37,3,1.06,-5.63,0.5,1958003,1,1305,1,0,0,952
-110.675814,52.375067,981071.3,1.41,-76.81,100,01-Jan-01,0,0,1,673.61,3,1.37,-1.4,1,1958017,1,12080,1,0,0,0
-110.772484,52.375066,981061.7,1.41,-83.17,100,01-Jan-01,0,0,1,690.07,3,1.37,-5.92,1,1958017,1,12081,1,0,0,0
-110.622477,52.288399,981061.5,1.41,-75,100,01-Jan-01,0,0,1,694.03,3,1.37,2.7,1,1958017,1,12130,1,0,0,0
-110.789152,52.290066,981041.6,1.41,-83.79,100,01-Jan-01,0,0,1,751.33,3,1.37,0.32,1,1958017,1,12131,1,0,0,0
-110.909162,52.288398,981037,1.41,-89.68,100,01-Jan-01,0,0,1,744.02,3,1.37,-6.38,1,1958017,1,12132,1,0,0,0
-110.894158,52.360066,981055.1,1.11,-90.02,100,04-Sep-61,0,0,1,682.14,3,1.06,-13.65,0.5,1961003,1,5089,1,0,0,1300
-110.890826,52.326733,981053.8,1.11,-88.51,50,26-Jul-63,0,0,1,681.53,3,1.05,-12.22,0.5,1963010,1,4771,1,0,0,1235
-110.195784,52.37507,981074.2,1.11,-68.16,100,24-Jul-58,0,0,1,702.87,3,1.06,10.53,0.5,1958003,1,1294,1,0,0,1424
-110.052442,52.375071,981079.6,1.11,-67.19,100,24-Jul-58,0,0,1,680.31,3,1.06,8.97,0.5,1958003,1,1297,1,0,0,1556
-110.054115,52.29007,981072.4,1.11,-65.62,100,24-Jul-58,0,0,1,687.02,3,1.06,11.29,0.5,1958003,1,1298,1,0,0,1645
-110.197449,52.290069,981074.2,1.11,-65.62,100,24-Jul-58,0,0,1,677.88,3,1.06,10.27,0.5,1958003,1,1299,1,0,0,1701
-110.340789,52.290068,981073.3,1.11,-65.56,100,24-Jul-58,0,0,1,682.75,3,1.06,10.87,0.5,1958003,1,1300,1,0,0,1802
-110.339124,52.375068,981076.6,1.41,-66.36,100,01-Jan-01,0,0,1,699.82,3,1.37,11.99,1,1958017,1,12078,1,0,0,0
-110.26079,52.351736,981081.8,1.11,-65.94,100,01-Jan-01,0,0,1,665.07,3,1.06,8.52,0.5,1961003,1,9527,1,0,0,0
-110.989162,52.460066,981050.2,1.11,-96.31,100,20-Jul-58,0,0,1,719.63,3,1.06,-15.75,0.5,1958003,1,1306,1,0,0,1031
-111.044619,52.434014,981044.371,0.33,-98.2,5,10-Sep-92,0,0,1,728.1,1,0.31,-16.69,0.05,1992111,1,14473,1,0,0,1902
-111.037264,52.434016,981042.311,0.33,-98.17,5,10-Sep-92,0,0,1,738.7,1,0.31,-15.48,0.05,1992111,1,14474,1,0,0,1905
-111.029924,52.434009,981042.23,0.33,-98.04,5,10-Sep-92,0,0,1,739.8,1,0.31,-15.22,0.05,1992111,1,14475,1,0,0,1908
-111.022569,52.434011,981043.875,0.33,-97.69,5,10-Sep-92,0,0,1,733.2,1,0.31,-15.61,0.05,1992111,1,14476,1,0,0,1911
-111.015229,52.434012,981042.485,0.33,-97.78,5,10-Sep-92,0,0,1,739.8,1,0.31,-14.96,0.05,1992111,1,14477,1,0,0,1914
-111.007889,52.434004,981044.385,0.33,-97.32,5,10-Sep-92,0,0,1,732.5,1,0.31,-15.31,0.05,1992111,1,14478,1,0,0,1917
-111.000535,52.434013,981043.64,0.33,-97.3,5,10-Sep-92,0,0,1,736.4,1,0.31,-14.86,0.05,1992111,1,14479,1,0,0,1921
-110.993179,52.434013,981045.444,0.33,-96.71,5,10-Sep-92,0,0,1,730.2,1,0.31,-14.96,0.05,1992111,1,14480,1,0,0,1924
-110.985825,52.434021,981044.611,0.33,-96.86,5,10-Sep-92,0,0,1,733.7,1,0.31,-14.72,0.05,1992111,1,14481,1,0,0,1928
-110.978499,52.43402,981045.677,0.33,-96.54,5,10-Sep-92,0,0,1,729.9,1,0.31,-14.82,0.05,1992111,1,14482,1,0,0,1931
-110.971145,52.434018,981047.733,0.33,-96.11,5,10-Sep-92,0,0,1,721.6,1,0.31,-15.33,0.05,1992111,1,14483,1,0,0,1934
-110.963804,52.434025,981051.984,0.33,-95.5,5,10-Sep-92,0,0,1,703.1,1,0.31,-16.78,0.05,1992111,1,14484,1,0,0,1937
-110.95645,52.434023,981055.275,0.33,-94.8,5,10-Sep-92,0,0,1,689.9,1,0.31,-17.56,0.05,1992111,1,14485,1,0,0,1939
-110.949109,52.434029,981056.148,0.33,-94.45,5,10-Sep-92,0,0,1,687.2,1,0.31,-17.52,0.05,1992111,1,14486,1,0,0,1942
-110.941755,52.434025,981057.002,0.33,-93.97,5,10-Sep-92,0,0,1,685.3,1,0.31,-17.25,0.05,1992111,1,14487,1,0,0,1945
-110.934414,52.43403,981057.166,0.33,-93.73,5,10-Sep-92,0,0,1,685.7,1,0.31,-16.97,0.05,1992111,1,14488,1,0,0,1948
-110.92706,52.434026,981055.297,0.33,-93.52,5,10-Sep-92,0,0,1,696.3,1,0.31,-15.57,0.05,1992111,1,14489,1,0,0,1951
-110.919706,52.434021,981053.711,0.33,-93.34,5,10-Sep-92,0,0,1,705.3,1,0.31,-14.38,0.05,1992111,1,14490,1,0,0,1954
-110.91235,52.434025,981054.972,0.33,-92.88,5,10-Sep-92,0,0,1,701.2,1,0.31,-14.38,0.05,1992111,1,14491,1,0,0,1959
-110.904981,52.434019,981056.677,0.33,-92.39,5,10-Sep-92,0,0,1,695,1,0.31,-14.59,0.05,1992111,1,14492,1,0,0,2002
-110.897641,52.434022,981054.91,0.33,-92.18,5,10-Sep-92,0,0,1,705.1,1,0.31,-13.24,0.05,1992111,1,14493,1,0,0,2005
-110.892592,52.435402,981054.97,0.33,-91.94,5,10-Sep-92,0,0,1,706.6,1,0.31,-12.84,0.05,1992111,1,14494,1,0,0,2008
-110.892463,52.439897,981054.949,0.33,-92.36,5,10-Sep-92,0,0,1,706.6,1,0.31,-13.25,0.05,1992111,1,14495,1,0,0,2012
-110.886826,52.441357,981055.868,0.33,-91.9,5,10-Sep-92,0,0,1,704.9,1,0.31,-12.99,0.05,1992111,1,14496,1,0,0,2014
-110.879469,52.441377,981057.999,0.33,-91.24,5,10-Sep-92,0,0,1,697.4,1,0.31,-13.17,0.05,1992111,1,14497,1,0,0,2018
-110.872128,52.441432,981060.288,0.33,-90.67,5,10-Sep-92,0,0,1,688.7,1,0.31,-13.57,0.05,1992111,1,14498,1,0,0,2022
-110.772483,52.460067,981069.4,1.41,-85.26,100,01-Jan-01,0,0,1,678.18,3,1.37,-9.33,1,1958017,1,12043,1,0,0,0
-110.868735,52.444512,981061.764,0.33,-90.33,5,10-Sep-92,0,0,1,684.3,1,0.31,-13.72,0.05,1992111,1,14499,1,0,0,2025
-110.865958,52.44832,981061.655,0.33,-90.4,5,10-Sep-92,0,0,1,686.2,1,0.31,-13.58,0.05,1992111,1,14500,1,0,0,2029
-110.858643,52.448502,981063.634,0.33,-89.81,5,10-Sep-92,0,0,1,679.2,1,0.31,-13.77,0.05,1992111,1,14501,1,0,0,2035
-110.851287,52.448511,981063.57,0.33,-89.44,5,10-Sep-92,0,0,1,681.4,1,0.31,-13.16,0.05,1992111,1,14502,1,0,0,2038
-110.84393,52.448519,981064.789,0.33,-88.87,5,10-Sep-92,0,0,1,678.1,1,0.31,-12.96,0.05,1992111,1,14503,1,0,0,2041
-110.836572,52.448518,981064.785,0.33,-88.54,5,10-Sep-92,0,0,1,679.8,1,0.31,-12.44,0.05,1992111,1,14504,1,0,0,2043
-110.829215,52.448526,981063.933,0.33,-88.33,5,10-Sep-92,0,0,1,685.2,1,0.31,-11.62,0.05,1992111,1,14505,1,0,0,2046
-110.821872,52.448515,981065.224,0.33,-87.79,5,10-Sep-92,0,0,1,681.4,1,0.31,-11.5,0.05,1992111,1,14506,1,0,0,2049
-110.81814,52.450954,981065.096,0.33,-87.68,5,10-Sep-92,0,0,1,683.7,1,0.31,-11.14,0.05,1992111,1,14507,1,0,0,2052
-110.817798,52.455395,981065.879,0.33,-87.77,5,10-Sep-92,0,0,1,681.2,1,0.31,-11.51,0.05,1992111,1,14508,1,0,0,2056
-110.820179,52.459624,981067.592,0.33,-87.79,5,10-Sep-92,0,0,1,674.3,1,0.31,-12.3,0.05,1992111,1,14509,1,0,0,2059
-110.819443,52.463219,981068.266,0.33,-87.76,5,10-Sep-92,0,0,1,672.6,1,0.31,-12.46,0.05,1992111,1,14510,1,0,0,2102
-110.812084,52.463225,981068.756,0.33,-87.31,5,11-Sep-92,0,0,1,672.4,1,0.31,-12.04,0.05,1992111,1,14511,1,0,0,1422
-110.804738,52.463223,981069.082,0.33,-87.06,5,11-Sep-92,0,0,1,672,1,0.31,-11.83,0.05,1992111,1,14512,1,0,0,1425
-110.797379,52.463228,981069.538,0.33,-86.61,5,11-Sep-92,0,0,1,672,1,0.31,-11.38,0.05,1992111,1,14513,1,0,0,1428
-110.790035,52.463224,981068.848,0.33,-86.39,5,11-Sep-92,0,0,1,676.6,1,0.31,-10.65,0.05,1992111,1,14514,1,0,0,1430
-110.782674,52.463229,981068.741,0.33,-86.13,5,11-Sep-92,0,0,1,678.5,1,0.31,-10.17,0.05,1992111,1,14515,1,0,0,1433
-110.775315,52.463224,981068.285,0.33,-85.84,5,11-Sep-92,0,0,1,682.3,1,0.31,-9.45,0.05,1992111,1,14516,1,0,0,1436
-110.76797,52.463228,981071.181,0.33,-85.1,5,11-Sep-92,0,0,1,671.3,1,0.31,-9.95,0.05,1992111,1,14517,1,0,0,1439
-110.76061,52.463222,981070.738,0.33,-84.7,5,11-Sep-92,0,0,1,675.6,1,0.31,-9.07,0.05,1992111,1,14518,1,0,0,1441
-110.753251,52.463225,981068.634,0.33,-84.56,5,11-Sep-92,0,0,1,687,1,0.31,-7.66,0.05,1992111,1,14519,1,0,0,1444
-110.745906,52.463218,981065.055,0.33,-84.37,5,11-Sep-92,0,0,1,706.2,1,0.31,-5.31,0.05,1992111,1,14520,1,0,0,1447
-110.738547,52.463211,981063.093,0.33,-84.15,5,11-Sep-92,0,0,1,717.3,1,0.31,-3.85,0.05,1992111,1,14521,1,0,0,1451
-110.731186,52.463213,981066.68,0.33,-83.26,5,11-Sep-92,0,0,1,703.6,1,0.31,-4.49,0.05,1992111,1,14522,1,0,0,1454
-110.723827,52.463214,981068.81,0.33,-82.5,5,11-Sep-92,0,0,1,696.6,1,0.31,-4.52,0.05,1992111,1,14523,1,0,0,1457
-110.716468,52.463205,981068.834,0.33,-82.04,5,11-Sep-92,0,0,1,698.8,1,0.31,-3.81,0.05,1992111,1,14524,1,0,0,1459
-110.709108,52.463205,981069.141,0.33,-81.5,5,11-Sep-92,0,0,1,700,1,0.31,-3.14,0.05,1992111,1,14525,1,0,0,1502
-110.701763,52.463196,981069.722,0.33,-81.02,5,11-Sep-92,0,0,1,699.5,1,0.31,-2.71,0.05,1992111,1,14526,1,0,0,1504
-110.629142,52.460068,981073.8,1.11,-77.38,100,25-Jul-58,0,0,1,695.86,3,1.06,0.52,0.5,1958003,1,1304,1,0,0,845
-110.464131,52.460068,981080.9,1.11,-72.5,100,01-Jan-01,0,0,1,684.58,3,1.06,4.14,0.5,1960006,1,5209,1,0,0,0
-110.694403,52.463195,981070.768,0.33,-80.4,5,11-Sep-92,0,0,1,697.3,1,0.31,-2.34,0.05,1992111,1,14527,1,0,0,1507
-110.687044,52.463185,981071.451,0.33,-79.92,5,11-Sep-92,0,0,1,696.3,1,0.31,-1.97,0.05,1992111,1,14528,1,0,0,1509
-110.679684,52.463183,981069.379,0.33,-79.67,5,11-Sep-92,0,0,1,708.1,1,0.31,-0.4,0.05,1992111,1,14529,1,0,0,1513
-110.672339,52.463172,981070.443,0.33,-79.16,5,11-Sep-92,0,0,1,705.3,1,0.31,-0.2,0.05,1992111,1,14530,1,0,0,1516
-110.664995,52.463169,981071.284,0.33,-78.77,5,11-Sep-92,0,0,1,703,1,0.31,-0.07,0.05,1992111,1,14531,1,0,0,1520
-110.657635,52.463157,981072.426,0.33,-78.27,5,11-Sep-92,0,0,1,699.7,1,0.31,0.06,0.05,1992111,1,14532,1,0,0,1523
-110.650275,52.463153,981073.85,0.33,-77.93,5,11-Sep-92,0,0,1,694.2,1,0.31,-0.21,0.05,1992111,1,14533,1,0,0,1526
-110.642915,52.46314,981073.487,0.33,-77.84,5,11-Sep-92,0,0,1,696.5,1,0.31,0.14,0.05,1992111,1,14534,1,0,0,1528
-110.635571,52.463128,981074.25,0.33,-77.72,5,11-Sep-92,0,0,1,693.2,1,0.31,-0.12,0.05,1992111,1,14535,1,0,0,1531
-110.628211,52.463123,981073.971,0.33,-77.86,5,11-Sep-92,0,0,1,693.9,1,0.31,-0.18,0.05,1992111,1,14536,1,0,0,1534
-110.620866,52.463109,981074.568,0.33,-77.6,5,11-Sep-92,0,0,1,692.2,1,0.31,-0.11,0.05,1992111,1,14537,1,0,0,1536
-110.613507,52.463103,981073.634,0.33,-77.82,5,11-Sep-92,0,0,1,695.8,1,0.31,0.07,0.05,1992111,1,14538,1,0,0,1539
-110.606147,52.463096,981073.119,0.33,-77.91,5,11-Sep-92,0,0,1,698,1,0.31,0.23,0.05,1992111,1,14539,1,0,0,1542
-110.598788,52.463081,981070.669,0.33,-78.47,5,11-Sep-92,0,0,1,707.6,1,0.31,0.75,0.05,1992111,1,14540,1,0,0,1545
-110.591442,52.463082,981074.982,0.33,-77.69,5,11-Sep-92,0,0,1,689.6,1,0.31,-0.49,0.05,1992111,1,14541,1,0,0,1549
-110.584083,52.463093,981076.686,0.33,-77.48,5,11-Sep-92,0,0,1,682,1,0.31,-1.13,0.05,1992111,1,14542,1,0,0,1552
-110.576738,52.463093,981077.037,0.33,-77.33,5,11-Sep-92,0,0,1,681,1,0.31,-1.09,0.05,1992111,1,14543,1,0,0,1556
-110.569378,52.463094,981077.255,0.33,-77.17,5,11-Sep-92,0,0,1,680.7,1,0.31,-0.97,0.05,1992111,1,14544,1,0,0,1559
-110.562019,52.463103,981076.396,0.33,-77.18,5,11-Sep-92,0,0,1,685,1,0.31,-0.5,0.05,1992111,1,14545,1,0,0,1602
-110.556809,52.464387,981075.594,0.33,-77.25,5,11-Sep-92,0,0,1,689.3,1,0.31,-0.09,0.05,1992111,1,14546,1,0,0,1611
-110.55628,52.468736,981074.155,0.33,-77.54,5,11-Sep-92,0,0,1,697.1,1,0.31,0.5,0.05,1992111,1,14547,1,0,0,1616
-110.556844,52.47264,981073.856,0.33,-77.77,5,11-Sep-92,0,0,1,699.2,1,0.31,0.51,0.05,1992111,1,14548,1,0,0,1620
-110.556873,52.477135,981074.696,0.33,-77.87,5,11-Sep-92,0,0,1,696.4,1,0.31,0.09,0.05,1992111,1,14549,1,0,0,1623
-110.556901,52.481621,981075.722,0.33,-77.71,5,11-Sep-92,0,0,1,694,1,0.31,-0.02,0.05,1992111,1,14550,1,0,0,1627
-110.556959,52.486108,981076.476,0.33,-78.1,5,11-Sep-92,0,0,1,690.2,1,0.31,-0.83,0.05,1992111,1,14551,1,0,0,1633
-110.556958,52.490594,981078.104,0.33,-78.14,5,11-Sep-92,0,0,1,683.7,1,0.31,-1.6,0.05,1992111,1,14552,1,0,0,1637
-110.552229,52.492221,981079.253,0.33,-77.94,5,11-Sep-92,0,0,1,679.6,1,0.31,-1.86,0.05,1992111,1,14553,1,0,0,1641
-110.544864,52.49222,981080.258,0.33,-77.58,5,11-Sep-92,0,0,1,676.3,1,0.31,-1.87,0.05,1992111,1,14554,1,0,0,1644
-110.44179,52.49222,981084.951,0.33,-72.65,5,11-Sep-92,0,0,1,677.5,1,0.31,3.19,0.05,1992111,1,14568,1,0,0,1728
-110.195783,52.460071,981091.2,1.11,-67.17,100,24-Jul-58,0,0,1,659.28,3,1.06,6.64,0.5,1958003,1,1295,1,0,0,1452
-110.05244,52.460072,981086.2,1.11,-68.87,100,24-Jul-58,0,0,1,676.05,3,1.06,6.81,0.5,1958003,1,1296,1,0,0,1538
-110.339124,52.460069,981087.1,1.41,-67.38,100,01-Jan-01,0,0,1,679.09,3,1.37,8.65,1,1958017,1,12040,1,0,0,0
-110.149127,52.491053,981089.902,0.33,-68.35,5,11-Sep-92,0,0,1,673.7,1,0.31,7.08,0.05,1992111,1,14608,1,0,0,2020
-110.149126,52.486567,981089.817,0.33,-68.39,5,11-Sep-92,0,0,1,671.9,1,0.31,6.83,0.05,1992111,1,14609,1,0,0,2023
-110.149124,52.482072,981089.105,0.33,-68.57,5,11-Sep-92,0,0,1,672.6,1,0.31,6.73,0.05,1992111,1,14610,1,0,0,2027
-110.147879,52.477918,981089.335,0.33,-68.76,5,11-Sep-92,0,0,1,668.6,1,0.31,6.09,0.05,1992111,1,14611,1,0,0,2032
-110.140623,52.477758,981088.619,0.33,-68.66,5,11-Sep-92,0,0,1,672.7,1,0.31,6.65,0.05,1992111,1,14612,1,0,0,2035
-110.133261,52.477722,981088.897,0.33,-68.5,5,11-Sep-92,0,0,1,672.1,1,0.31,6.74,0.05,1992111,1,14613,1,0,0,2038
-110.1259,52.477686,981087.616,0.33,-68.77,5,11-Sep-92,0,0,1,677.2,1,0.31,7.04,0.05,1992111,1,14614,1,0,0,2041
-110.118538,52.477649,981086.085,0.33,-69.14,5,11-Sep-92,0,0,1,683.1,1,0.31,7.33,0.05,1992111,1,14615,1,0,0,2044
-110.111192,52.477612,981085.422,0.33,-69.1,5,11-Sep-92,0,0,1,686.7,1,0.31,7.78,0.05,1992111,1,14616,1,0,0,2047
-110.103829,52.477584,981085.335,0.33,-69.24,5,11-Sep-92,0,0,1,686.4,1,0.31,7.6,0.05,1992111,1,14617,1,0,0,2050
-110.10099,52.480349,981086.956,0.33,-69.12,5,11-Sep-92,0,0,1,680,1,0.31,7.01,0.05,1992111,1,14618,1,0,0,2053
-110.100928,52.484844,981087.505,0.33,-69.04,5,11-Sep-92,0,0,1,679.6,1,0.31,7.04,0.05,1992111,1,14619,1,0,0,2056
-110.100866,52.489339,981086.665,0.33,-69.06,5,11-Sep-92,0,0,1,685.8,1,0.31,7.72,0.05,1992111,1,14620,1,0,0,2059
-125.821569,52.529881,980877.6,1.16,-123.44,100,22-Jul-66,0,0,1,1485.9,3,1.06,41.81,0.5,1966013,1,30596,1,1.1,0.33,2115
-125.758235,52.549882,980871.8,1.13,-126.91,100,22-Jul-66,0,0,1,1502.97,3,1.06,39.52,0.5,1966013,1,30597,1,1.82,0.2,2150
-125.696563,52.539883,980887,1.12,-128.56,100,22-Jul-66,0,0,1,1417.32,3,1.06,29.19,0.5,1966013,1,30598,1,0.92,0.18,2210
-125.591552,52.536555,980901.2,1.11,-133.5,100,22-Jul-66,0,0,1,1321,3,1.06,13.99,0.5,1966013,1,30599,1,0.4,0.12,2240
-125.47988,52.529892,980930.1,1.11,-133.22,100,22-Jul-66,0,0,1,1168.6,3,1.06,-3.52,0.5,1966013,1,30600,1,1.12,0,2320
-125.338209,52.514893,980944,3.29,-134.19,100,20-Jul-72,0,0,1,1089.51,10,3.09,-12.69,0.1,1972103,1,5489,1,0.47,0,1659
-125.421547,52.581557,980942.2,3.29,-141.23,100,20-Jul-72,0,0,1,1090.7,10,3.09,-19.96,0.1,1972103,1,5490,1,0.83,0,1708
-125.50156,52.676554,980959.5,3.29,-140.33,100,20-Jul-72,0,0,1,1043.79,10,3.09,-25.43,0.1,1972103,1,5491,1,1.95,0,1717
-125.25822,52.716562,980701.7,6.35,-134.86,100,20-Jul-72,0,0,1,2306.76,3,0.93,102.6,0.1,1972103,1,5510,1,20.79,6.27,2310
-125.17821,52.638227,980791,2.79,-140.29,100,20-Jul-72,0,0,1,1856.66,3,0.93,60.02,0.1,1972103,1,5511,1,7.54,2.6,2317
-125.196535,52.499893,980938.5,3.29,-129.51,100,20-Jul-72,0,0,1,1134.04,10,3.09,-3.15,0.1,1972103,1,5512,1,0.59,0,2327
-125.558055,52.501056,980882.8,0.99,-131.48,1,19-Jul-72,0,0,1,1397.81,3,0.93,22.38,0.1,1972103,1,6429,1,2.63,0,1814
-125.611563,52.641552,980916.2,3.29,-128.42,100,19-Jul-72,0,0,1,1304.39,10,3.09,14.68,0.1,1972103,1,6430,1,2.92,0,1826
-125.903249,52.709875,980735.9,6.42,-139.26,100,19-Jul-72,0,0,1,2148.54,10,3.09,88.62,0.1,1972103,1,6440,1,12.65,5.52,2015
-125.831576,52.616547,980719.6,6.84,-129.95,100,19-Jul-72,0,0,1,2200.05,10,3.09,96.35,0.1,1972103,1,6441,1,19.99,6,2023
-124.301518,52.499901,980919.6,3.29,-146.59,100,26-Jul-72,0,0,1,1146.32,10,3.09,-18.26,0.1,1972103,1,5516,1,0,0,1902
-124.057178,52.562738,980826.9,2.4,-151.57,1,26-Jul-72,0,0,1,1587.4,3,0.93,19.53,0.1,1972103,1,5517,1,6.61,2.2,1933
-123.936503,52.603239,980912,0.99,-146.98,100,26-Jul-72,0,0,1,1228.04,3,0.93,-9.71,0.1,1972103,1,5518,1,0.21,0,1944
-123.821001,52.507571,980821.5,3.82,-139.09,1,26-Jul-72,0,0,1,1658.42,3,0.93,40.85,0.1,1972103,1,5520,1,5.72,3.7,2006
-123.781495,52.634908,980932.6,3.29,-130.63,100,26-Jul-72,0,0,1,1220.88,10,3.09,5.92,0.1,1972103,1,5531,1,0.13,0,2337
-123.999848,52.698242,980912.1,3.29,-150.02,100,26-Jul-72,0,0,1,1252.91,10,3.09,-10.24,0.1,1972103,1,5535,1,0.49,0,2437
-124.253354,52.603405,980823,1.7,-157.53,1,26-Jul-72,0,0,1,1607.52,3,0.93,18.27,0.1,1972103,1,5536,1,4.16,1.38,2454
-124.493673,52.553405,980845.7,1.44,-144.86,1,26-Jul-72,0,0,1,1540.15,3,0.93,24.58,0.1,1972103,1,5537,1,2.98,1.05,2548
-125.068202,52.539893,980897.5,3.29,-141.06,100,01-Aug-72,0,0,1,1304.88,10,3.09,5.03,0.1,1972103,1,5539,1,0,0,2254
-125.056539,52.699898,980867.2,3.29,-134.6,100,01-Aug-72,0,0,1,1548.87,10,3.09,35.96,0.1,1972103,1,5540,1,2.84,0,2307
-124.850527,52.705901,980672.4,6.5,-153.25,1,01-Aug-72,0,0,1,2367.69,3,0.93,93,0.1,1972103,1,5548,1,18.81,6.42,2435
-124.8382,52.503226,980870,3.29,-128.38,100,27-Jul-72,0,0,1,1481.36,10,3.09,35.14,0.1,1972103,1,6454,1,2.31,0,1707
-124.734859,52.546563,980865.3,3.29,-138.06,100,27-Jul-72,0,0,1,1468.34,10,3.09,22.64,0.1,1972103,1,6455,1,3.68,0,1715
-124.589852,52.648236,980864.4,3.29,-165.57,100,27-Jul-72,0,0,1,1396.87,10,3.09,-9.19,0.1,1972103,1,6456,1,0,0,1726
-124.416521,52.671572,980866.5,3.29,-169.27,100,27-Jul-72,0,0,1,1377.73,10,3.09,-15.03,0.1,1972103,1,6457,1,0,0,1733
-124.176524,52.723241,980822.1,3.29,-149.38,100,27-Jul-72,0,0,1,1689.81,10,3.09,32.26,0.1,1972103,1,6458,1,7.53,0,1746
-124.843523,52.640735,980772.4,1.9,-145.06,1,03-Aug-72,0,0,1,1944.62,3,0.93,68.32,0.1,1972103,1,6524,1,4.33,1.62,2256
-124.95486,52.59823,980881.2,3.29,-132.84,100,03-Aug-72,0,0,1,1449.45,10,3.09,28.19,0.1,1972103,1,6525,1,1.23,0,2304
-125.501566,52.791556,980970.3,3.29,-129.87,100,20-Jul-72,0,0,1,1092.25,10,3.09,-9.73,0.1,1972103,1,5492,1,2.14,0,1730
-125.45324,52.889894,980988,3.29,-113.88,100,20-Jul-72,0,0,1,1131.81,10,3.09,11.59,0.1,1972103,1,5493,1,1.24,0,1740
-125.266565,52.929898,980995.2,3.29,-103.55,100,20-Jul-72,0,0,1,1166.84,10,3.09,26.1,0.1,1972103,1,5508,1,0.98,0,2250
-125.323224,52.788229,980674.8,8.07,-136.16,100,20-Jul-72,0,0,1,2415.24,3,0.93,102.87,0.1,1972103,1,5509,1,31.36,8.01,2302
-125.625234,52.757884,980772.1,9.59,-138.93,1,19-Jul-72,0,0,1,1892.2,3,0.93,41.62,0.1,1972103,1,6431,1,31.28,9.54,1838
-125.701577,52.873217,980995.9,3.29,-132.94,100,19-Jul-72,0,0,1,988.16,10,3.09,-23.35,0.1,1972103,1,6432,1,1.03,0,1851
-125.92993,52.92654,981026,3.29,-119.88,100,19-Jul-72,0,0,1,920.34,10,3.09,-18.81,0.1,1972103,1,6437,1,1.97,0,1944
-125.983259,52.813201,980990.6,3.29,-123.55,100,19-Jul-72,0,0,1,1041.56,10,3.09,-6.95,0.1,1972103,1,6438,1,0,0,1952
-125.779912,52.726547,980666.8,8.05,-131.62,100,19-Jul-72,0,0,1,2478.02,10,3.09,119.6,0.1,1972103,1,6439,1,26.2,7.35,2005
